1583,呃 我们 my friend 的 手机 拿来 拍 了 一下 就是说,IJ PN AD VV DEC NN VV VV AS AD AD,more,,,,technology,train,5692
1584,我 感觉 那个 photo 拍 出来 是 非常 非常 pretty 非 非常 非常 nice 的,PN VV DT NN VV VV VC AD AD NR NR AD AD VA SP,3,"['photo', 'pretty', 'nice']","[3, 9, 13]","['NN', 'NR', 'VA']",technology,train,5693
1585,华为 的 手机 我 不 知道 是 不 是 我 不 会 用 这个 Android system 然后 我 就 拍 出来 的 就很,NR DEG NN PN AD VV VC AD VC PN AD VV P DT JJ NN AD PN AD VV VV DEC NN,more,,,,technology,train,5695
1586,然后 你 有 什么 东西 就 可以 直接 电导 到 电脑 上 然后 包括 有 什么 文件 可以 直接 从 电脑 拉 进去 就 像 个 usb一样,AD PN VE DT NN AD VV AD VV VV NN LC AD VV VE DT NN VV AD P NN VV VV AD VV M NN,1,[],[],[],technology,train,5704
1587,但是 苹果 感觉 它 是 一 个 比较 封闭 的 系统 就 包括 这个 macbook 还有 ipad 和 这个 iphone 它 就 自己 形成 一 套 体系,AD NN VV PN VC CD M AD JJ DEG NN AD VV DT NN CC NN CC DT NN PN AD PN VV CD M NN,3,"['macbook', 'ipad', 'iphone']","[14, 16, 19]","['NN', 'NN', 'NN']",technology,train,5705
1588,对 uh so convenient so I also choose iphone and 就 之前 为什么 要 选择 这个 Android 的 一 个 原因 很 大 一 部分 原因 就是,P NN NN VV NN PN VV JJ NN CC AD AD AD VV VV DT NR DEG CD M NN AD JJ CD NN NN AD,more,,,,technology,train,5712
1589,他 有 two two cards 就 是 双卡双待,PN VE NN NN NN AD VC VV,more,,,,technology,train,5713
1590,对 因为 就是 来来 Hong Kong 了 之后 很 经常 你 要 用 内地 的 号的 话 不 大 方便 就 需要 换 卡 什么 的 对 但是 现在 好像 苹果 也 出 了 这个,P P AD NR NR VV AS LC AD AD PN VV P NN DEG NN NN AD VA VA AD VV VV NN PN DEG P AD NT AD NN AD VV AS DT,more,,,,technology,train,5714
1591,然后 back to the interview,AD VV P DT NN,more,,,,technology,train,5716
1592,for 呃 他们 就说 就 我 当时 的 答案 就是说,P IJ PN AD AD PN NT DEG NN AD,1,['for'],[0],['P'],technology,train,5717
1593,就 我 用 我 我 比较 向往 的 IOS 但是 我 感觉 就 是 华为 是 一 个 就 政 商界 的 成功 人士 这 种 大佬 使用 的 对 他 maybe have some political meanings,AD PN VV PN PN AD VV DEC NR AD PN VV AD VC NR VC CD M AD NN NN DEG JJ NN DT M NN VV DEC P PN AD AD VV JJ NN,more,,,,technology,train,5718
1594,为什么 大 家用 华为 的 一 个 原因 是 说 华为 有 很多 的 series 嗯 然后 有 很多 的 price range 你 如果 就 中国 的 就 中国 的 average 的 salary 而言 的话,AD JJ JJ NR DEG CD M NN VC VV NR VE CD DEG NN IJ AD VE CD DEG NN NN PN CS AD NR DEG AD NR DEG NR DEG NN LC SP,more,,,,technology,train,5721
1595,两千 块 钱 就 可以 买 一 个 比较 呃 good 的 手机 了 就是 能够 能够 get 的 to most of your like the your functions and everything you need,CD M NN AD VV VV CD M AD IJ JJ DEG NN SP AD VV VV VV DEC P NN P PN VV DT PN VV CC VV PN VV,more,,,,technology,train,5723
1596,所以 这 也 是 但是 苹果 的 就 starting price 就 非常 非常 高 所以 这 也 是 一 个 一 个 门槛,AD PN AD VC AD NN DEG AD VV NN AD AD AD JJ AD PN AD VC CD M CD M NN,more,,,,technology,train,5724
1597,然后 至于 你 刚才 说 的 呃 你 说 I IOS 比较 封闭 然后 我 觉得 我 还是 蛮 认同 的 呃 其实 封闭 有 它 的 advantage 呃 有 它 的 有 它 的 disadvantage 有 它 的 advantage 比如说,AD P PN AD VV DEC IJ PN VV PN NN AD VV AD PN VV PN AD AD VV DEC IJ AD VV VE PN DEG NR IJ VE PN DEG VE PN DEG NN VE PN DEG NN AD,more,,,,technology,train,5726
1598,你 如果 用 苹果 的 macbook pro 再 加上 你 iphone 或者 你 用 ipad 的话 这 之间 的 那个 呃 connection 就 非常 的 方便 比如说 我 只 用 air drop 就 可以 把 我 的 相机呃,PN CS P NN DEG NN NN AD VV PN VV CC PN VV NN SP PN LC DEG DT IJ NN AD AD DEV VA AD PN AD VV NN NN AD VV BA PN DEG NN,more,,,,technology,train,5727
1599,呃 照片 直接 传到 我 的 电脑 里边 然后 互相 之间 的 transfer 也 是 非常 非常 的 convenient 的 就是说 但是 假如说 你 说 如果 是 一 个 呃 windows 的 那个 那个 mac 呃 windows 的 那个 laptop 的话 可能 就会,IJ NN AD VV PN DEC NN NN AD AD LC DEG NN AD VC AD AD DEV VV DEC AD AD CS PN VV CS VC CD M IJ NN DEG DT DT NN IJ NN DEG DT NN SP VV VV,6,"['transfer', 'convenient', 'windows', 'mac', 'windows', 'laptop']","[12, 18, 30, 34, 36, 39]","['NN', 'VV', 'NN', 'NN', 'NN', 'NN']",technology,train,5728
1600,so 呃 next question,NR IJ URL NR,more,,,,technology,train,5734
1601,next question 呃 就是 你 有 没 有 看 过 很多 就是 科幻 电影,URL NR IJ AD PN VE AD VE VV AS CD AD JJ NN,more,,,,technology,train,5735
1602,iron man 呢 钢铁侠,NN NN SP NN,more,,,,technology,train,5737
1603,啊 iron man 对 那 也 算,IJ NN NN P PN AD VV,more,,,,technology,train,5738
1604,就是 你 有 没 有 你 觉得 这个 AI 最后 会,AD PN VE AD VE PN VV DT NN AD VV,1,['AI'],[8],['NN'],technology,train,5739
1605,变得 变得 就是 非常 呃 advanced 的 然后 去 统治 dominate human being 吗,VV VV AD AD IJ VV DEC AD VV VV VV NR NN SP,more,,,,technology,train,5740
1606,对 这 是 一 个 非常 非常 interesting 的 话题 然后 很多 人 也会 关注 还 有 人 关注 就 机器人 的 问题 就说,P PN VC CD M AD AD JJ DEG NN AD CD NN AD VV AD VE NN VV AD NN DEG NN AD,1,['interesting'],[7],['JJ'],technology,train,5741
1607,机器 的 intelligence 会 达到 一定 的 或者是 达 进化 到 一定 程度 的 时候 它 就 会 有 自我 的 self conscious,NN DEG NN VV VV JJ DEG CC VV VV VV JJ NN DEC NN PN AD VV VE PN DEG NN NN,more,,,,technology,train,5742
1608,但 我 觉得 这个 是 很 扯 的 一 件 事情 因为 因为 我们 本身 就 在 build 的 这些 system 嘛 包括 健身 机器 然后 所谓 的 这些 东西 都 太 遥远 了 因为 现在 机器 能,AD PN VV PN VC AD VV DEC CD M NN P P PN PN AD P NR DEG DT NN SP VV VV NN AD JJ DEG DT NN AD AD VA AS P NT NN VV,2,"['build', 'system']","[17, 20]","['NR', 'NN']",technology,train,5743
1609,相当于 是 我们 因为 那些 是 是 那些 比较 low level 的 一些 功能 比如说 主要 是 在 感知 possession 这块,VV VC PN P PN VC VC DT AD JJ NN DEG CD NN AD AD VC P VV NN AD,more,,,,technology,train,5745
1610,就是 如果 是 那些 low level 比如说 像像 是 photo 啊 in face 这些 因为 机器 看到 的 是 比较 就 是 那些 素点 然后 那些 就是说,AD CS VC DT NN NN AD NN VC NR SP P NN DT P NN VV DEC VC AD AD VC DT AD AD DT AD,more,,,,technology,train,5746
1611,即便是 狗 啊 猫 啊 他们 其实 也 能认 就是 需要 并不 需 一定 需要 人才 能 做 但是 像 那 一 些 比较 高级 别的 一些 reasoning 的 一些,CS NN SP NN SP PN AD AD VV AD VV AD VV AD VV NN VV VV AD P DT CD M AD JJ DT CD NN DEG CD,1,['reasoning'],[27],['NN'],technology,train,5747
1612,研究 就是 希望 能够 在 这些 方面 有所 有所 improvement,VV AD VV VV P DT NN VV VV NN,1,['improvement'],[9],['NN'],technology,train,5749
1613,的 naive 就是,DEG NN AD,1,['naive'],[1],['NN'],technology,train,5755
1614,目前 我 觉得 大家 有点 像是 太 over at estimate 就是说 我们 的 我们 有一些 improvement 有 一些 进展 有些 progress 但是 还 没有 到 那步,NT PN VV PN AD VV AD VV P NR AD PN DEG PN AD VV VE CD NN DT NN AD AD AD VV NN,more,,,,technology,train,5756
1615,然后 包括 现在 机器 在 能 做 得 好的 就 是 expection level 然后,AD VV NT NN P VV VV DER VV AD VC NN NN AD,more,,,,technology,train,5757
1616,环境 变化 一点 比如说 之前 老 吹牛 就是说 什么 face recognition 啊 或者 在 哪个 地方 能 超过 human performance 的 但 其实 那 只是 在 限定域 限定 条件 下 的,NN NN AD AD LC JJ NN AD DT JJ NN SP CC P DT NN VV VV NR NN DEG AD AD PN AD P NN VV NN LC DEG,more,,,,technology,train,5759
1617,但 人人 的话 就 可能 能 在 更 各种各样 的 复复杂 环境 下 比如说 在 一些 加了 比较 多 噪声 啊 包括 noise 啊 或者是 在,AD NN SP AD AD VV P AD JJ DEG NN NN LC AD P CD NN AD AD NN SP VV NN SP CC P,1,['noise'],[22],['NN'],technology,train,5760
1618,一些 很 极端 的 环境 下面 的 话人 的 performance 依然 会 很 很好 但是 机器 的话 就 它 会 drop 的 特别 快,CD AD JJ DEG NN NN DEG NN DEG NN AD VV AD JJ AD NN SP AD PN VV VV DEC AD VA,2,"['performance', 'drop']","[9, 20]","['NN', 'VV']",technology,train,5761
1619,离 真正 的 human intelligence 和,P JJ DEG NN NN CC,more,,,,technology,train,5763
1620,像 电影 里面 那 种 JARVIS 的 那 种,P NN NN DT M NR DEG DT M,1,['JARVIS'],[5],['NR'],technology,train,5770
1621,这 种 system,DT M NN,1,['system'],[2],['NN'],technology,train,5771
1622,就是 它 是 一 个 long term 的 goal,AD PN VC CD M JJ NN DEG NN,more,,,,technology,train,5776
1623,能够 做到 当然 我们 如果 有 JARVIS 然后 你 就 blah blah 跟 他 就 就 直接 用 语音 发 command 然后 它 能 理解 everything 然后 它 能 帮你 做 分析 这个,VV VV AD PN CS VE NR AD PN AD AD AD P PN AD AD AD P NN VV NN AD PN VV VV NR AD PN VV VV VV NN PN,more,,,,technology,train,5778
1624,从 目前 的 practical 的 角度 来看 的话 还是 非常 遥 非常 非常 遥远,P NT DEG NN DEG NN LC SP AD AD AD AD AD VA,1,['practical'],[3],['NN'],technology,train,5780
1625,因为 之前 不 是 有 个 AlphaGo 吗 AlphaGo 不 是 那个 play different like,P AD AD VC VE M NN SP NR AD VC DT NN AD VV,more,,,,technology,train,5783
1626,呃 中国 像 中国 围棋 啊 或者说 象棋 都 能 赢 吗 就 我 感觉 这些 都 是 比 需要 high intelligence 的 东西 然后 它 能 完成 我 觉得 可能 它 的 智能 已经 很 高 了,IJ NR P NR NN SP CC NN AD VV VV SP AD PN VV PN AD VC P VV VA VA DEC NN AD PN VV VV PN VV VV PN DEG NN AD AD VA SP,more,,,,technology,train,5784
1627,关于 AlphaGo 的话 就是 你 下 过 围棋 就 知道 其实 围棋 的话 有点 像是 你 在下 每每 一 步 之前 你 会 做 一 个 simulation,P NR SP AD PN VV AS NN AD VV AD NN SP AD VV PN VV AD CD M LC PN VV VV CD M NN,2,"['AlphaGo', 'simulation']","[1, 26]","['NR', 'NN']",technology,train,5786
1628,就是 它 其实 和 和 就是 很 早 之前 什么 深蓝 吧 deep blue 就 会 就 打败 人类,AD PN AD P P AD AD VA LC PN VV SP AD JJ AD VV AD VV NN,more,,,,technology,train,5792
1629,因为 那个 是 base 比较 小 但是 blue 的话 就是 就 AlphaGo 的话 因为 这 这 围棋 这个 它 的 这个 可选择 的 地方 特别 大 它 的 它的 base 特别 大,P PN VC NN AD JJ AD JJ SP AD AD VV SP P DT DT NN DT PN DEG DT NN DEC NN AD VA PN DEG NN NN AD VA,4,"['base', 'blue', 'AlphaGo', 'base']","[3, 7, 11, 29]","['NN', 'JJ', 'VV', 'NN']",technology,train,5793
1630,base 其实 是 固定 的 就是 你 可以 算到 一 个 虽然 虽然 说 虽然 说 它 特别 特别 大 可以 是 说 我们 可能 没有 办法 去 simulation 这么 多 东 就是 在 有限 时间 里 也 没 办法 simulation 这么 多 东西 但是,NN AD VC VA DEV AD PN VV VV CD M CS CS VV CS VV PN AD AD VA VV VC VV PN AD VE NN MSP VV AD CD NN AD P JJ NN LC AD VE NN NN AD CD NN AD,3,"['base', 'simulation', 'simulation']","[0, 28, 40]","['NN', 'VV', 'NN']",technology,train,5796
1631,但是 他 的 还是 他 的 整个 的 这个 结果 reward 也 是 非常 非常 确定 的 整个 的 规则 rule 也 是 非常 非常 的 固定 的,AD PN DEG CC PN DEG DT DEG DT NN NN AD VC AD AD VV DEC DT DEG NN NN AD VC AD AD DEV VA SP,2,"['reward', 'rule']","[10, 20]","['NN', 'NN']",technology,train,5797
1632,哦 我们 没有 那么 多 的 competition resources 就是 我们 没有 clusters of aGPU 我们 没有,IJ PN VE AD CD DEG NN NN AD PN VE NN P NR PN VE,more,,,,technology,train,5800
1633,这个 呃 good algorithm like you know 快速 quickly 的 非常 非常 quickly 的 把 这个,PN IJ NN AD VV PN VV AD VV DEC AD AD VA DEV BA PN,more,,,,technology,train,5801
1634,[ UNK ] 呃 这个 policy 或者说 叫 就 那 种 下棋 的 方法 都 用到,PU NR PU IJ DT NN AD VV P DT M VV DEC NN AD VV,2,"['UNK', 'policy']","[1, 5]","['NR', 'NN']",technology,train,5802
1635,但是 因为 有 那些 deep learning 啊 跟 AlphaGo 出现 的话 就是 我们 之间 algorithm 我们 都 很 快 的 学习 到,AD P VE DT NN VV SP P NR VV SP AD PN LC NR PN AD AD VA DEV VV VV,more,,,,technology,train,5804
1636,怎么 去 下 就 是 因为 我们 可以 很 快 的 去 做 simulation 啊 做做 那些 确定 的 一些 因为,AD VV LC AD VC P PN VV AD VA DEV VV VV NR SP VV DT VV DEC CD P,1,['simulation'],[13],['NR'],technology,train,5805
1637,它 本身 的 achievement 是 非常 高 的 但是 大家 有 有点 太过于,PN PN DEG NN VC AD VA DEC AD PN VE AD VV,1,['achievement'],[3],['NN'],technology,train,5808
1638,对 因为 因为 不 是 可能 就是 从 一 个 一 个 general 的 角度 来看 的话 就是 你 不知道 what happened behind 所以 你 会 觉得,P P P AD VC AD AD P CD M CD M JJ DEG NN LC SP AD PN AD PN VV NN AD PN VV VV,more,,,,technology,train,5809
1639,他 可能 用 了 一些 很 神奇 的 东西 但 其实 并没有 太 多 神奇 他 就是 做 仿真 就是 他 只是 用了 一些 比较 好 的 eristic 和 一些 一些 funding 去 估计 更 好 的 估计 这样 一 件 事情,PN AD VV AS CD AD JJ DEG NN AD AD AD AD AD VA PN AD VV NN AD PN AD VV CD AD JJ DEG NR CC CD CD NN MSP VV AD VA DEC NN JJ CD M NN,2,"['eristic', 'funding']","[27, 31]","['NR', 'NN']",technology,train,5810
1640,你 家里 有 没 有 用过 那 种 smart 啊 什么 speaker 啊 就是,PN NN VE AD VE VV DT M NN SP DT NN SP AD,2,"['smart', 'speaker']","[8, 11]","['NN', 'NN']",technology,train,5812
1641,我 觉得 就是 这 种 这 种 什么 AI speaker 就 是 这 两 年 特别 特别 的 火 然后 去年 的 时候 我 就 看 那个 百度 它 有 一 出 一 个 叫做 小 度 音箱 然后 他 那个 就,PN VV AD DT M DT M DT NN NN AD VC DT CD M AD VA DEC NN AD NT DEG NN PN AD VV DT NR PN VE CD M CD M VV JJ NN NN AD PN PN AD,more,,,,technology,train,5816
1642,就是 so called 啊 说 自己 定价 定价 几百 几 十 几 完 了 以后 现在 做 活动 你 抢 的话 只要 八十九 就 是 你 知道 可以 看出 它 那个 成本 其实 非常 非常 的 低,AD NN VV SP VV PN NN NN CD CD CD CD VV AS LC NT VV NN PN VV SP CS CD AD VC PN VV VV VV PN DT NN AD AD AD DEV VA,more,,,,technology,train,5817
1643,对 回家 了 以后 呢 就 体验 就 感觉 现在 的 这个 怎么 说 呢 在 这个 content 的 方面 和 它 就 是 就是 那种,P VV AS LC SP AD VV AD VV NT DEG PN AD VV SP P DT NN DEG NN CC PN AD VC AD VV,1,['content'],[17],['NN'],technology,train,5819
1644,呃 怎么 说 呢 vocal recognition 方面 其实 做 的 还是 就是 technology 方面 不 是 特别 特别 的 达到 我们 的 requirement,IJ AD VV SP JJ NN NN AD VV DEC AD AD NN NN AD VC AD VA DEC VV PN DEG NN,more,,,,technology,train,5820
1645,就是 有的 时候 它 的 不能 就是 recognize 你 这个 phrase 是 什么 意思 然后 你 的 这个 是 具体 地 在 refer to 他 哪 一 个 音乐 的 名字 呀 它 很多 经常 在,AD DT NN PN DEG NN AD VV PN DT NN VC DT NN AD PN DEG PN VC VA DEV P NN P PN DT CD M NN DEG NN SP PN CD AD VV,more,,,,technology,train,5821
1646,就是 那 种 那 种 感觉 你 知道 吗 就 是 感觉 用户 customer experience 并不 是 特别 特别 好 现在,AD DT M DT M NN PN VV SP AD VC VV NN NN NN AD VC AD AD VA NT,more,,,,technology,train,5823
1647,对 然后 我 感觉 那个 使用 体验 就是 它 经常 是 被 被 像像 什么 这 种 什么 qq 音乐 库 啊 那 种 什么 百度 音乐 库 啊 然后 呢 都 是 在 那个 里头 去 抓 内容 的 然后 就 其实 content 方面 也 是 做 得 不 是 特别 的 好,P AD PN VV DT NN NN AD PN AD VC LB SB VV DT DT M DT NN NN NN SP DT M DT NR NN NN SP AD SP AD VC P DT NN VV VV NN DEC AD AD AD NN NN AD VC VV DER AD VC JJ DEG VA,2,"['qq', 'content']","[18, 43]","['NN', 'NN']",technology,train,5826
1648,就是 像 比如说 我们 现在 跟 siri 讲话 你 有的 时候 它 比如说 你 问 一 句 它 答 一 句 你 再 问 一 句 它 可能 还是 会 base on 之前 那个 content,AD P AD PN NT P NN VV PN DT NN PN AD PN VV CD M PN VV CD M PN AD VV CD M PN AD AD VV VV P LC PN NR,more,,,,technology,train,5830
1649,annoying 的 一 个 一 个 现象 就是 它 有的 时候 我 没有 叫 它它就,NR DEG CD M CD M NN AD PN DT NN PN AD VV NR,1,['annoying'],[0],['NR'],technology,train,5833
1650,给 我 的 一 感觉 就 是 一 个 是 说 它 可能 对 一些 就是 noise 的 处理 不 是 非常 的 好 另外 一 个 就是 感觉 它 是 不 是 listen to me all the time 然后 会 不 会 就是,VV PN DEC CD NN AD VC CD M VC VV PN VV P CD AD JJ DEG NN AD VC AD DEV VA DT CD M AD VV PN VC AD VC VV P NN DT DT NN AD VV AD VV AD,more,,,,technology,train,5835
1651,在 privacy 方面 的 那 种 concern 比较 多 就 比如说,P NN NN DEG DT M NN AD AD AD AD,2,"['privacy', 'concern']","[1, 6]","['NN', 'NN']",technology,train,5836
1652,一直 在 记录 着 我 说 什么 一直 在 没准 还 就是 mark down 我 在 说 什么 然后 去 可能 我 觉得 company 可能 说,AD AD VV AS PN VV DT AD AD AD AD AD NN VV PN AD VV DT AD VV VV PN VV NR VV VV,more,,,,technology,train,5838
1653,我 把 这个 作为 一 个 learning 的 一 个 一 个 一 个 process 它 不断 地 去 understand your your your personal preferences 然后 去 serve you better,PN BA PN VV CD M JJ DEG CD M CD M CD M NN PN AD DEV MSP VV PN PN PN JJ NN AD VV NN PN NN,more,,,,technology,train,5839
1654,这 其实 对于 customer 来讲 是 一 个 privacy concern 就是 我 没有 一 个 明确 的呃 指示 告诉 你 什么 可以 听 什么 不可以 听 什么 时候 你 应该 是 嗯,PN AD P NR LC VC CD M NN NN AD PN VE CD M JJ NN NN VV PN PN VV VV DT AD VV DT NN PN VV VC IJ,more,,,,technology,train,5841
1655,就 感觉 这 还 是 一 concern 我 觉得 还 有 一 个 就是,AD VV PN AD VC CD NN PN VV AD VE CD M AD,1,['concern'],[6],['NN'],technology,train,5847
1656,之前 聊到 这 种 smart devices 就 比如说 我们 的 这个 手机,AD VV DT M NN NN AD AD PN DEG PN NN,more,,,,technology,train,5848
1657,就 比如说 我 我们 聊 芒果 它 有时候 弹 出来 就 是 那个 你 你 上面 的 那 种 top display 就 是 芒果 呀 什么 的 就是 这 还 挺 可怕 的,AD AD PN PN VV NN PN AD VV VV AD VC PN PN PN NN DEG DT M NN NN AD VC NN SP PN DEG AD PN AD AD VA SP,more,,,,technology,train,5852
1658,然后 好像 说 有 一些 function 是 可以 把 这些 什么,AD AD VV VE CD NN VC VV BA PN PN,1,['function'],[5],['NN'],technology,train,5856
1659,我 感觉 还 还是 挺 concern 的 呢 就是 这些 privacy 方面 的 问题,PN VV AD AD AD VV SP SP AD DT NN NN DEG NN,2,"['concern', 'privacy']","[5, 10]","['VV', 'NN']",technology,train,5858
1660,嗯 手机 的话 我 是 会 问 siri 就 是 weather 是 什么,IJ NN SP PN VC VV VV NR AD VC NN VC PN,2,"['siri', 'weather']","[7, 10]","['NR', 'NN']",technology,train,5861
1661,然后 问 siri,AD VV NR,1,['siri'],[2],['NR'],technology,train,5862
1662,哦 你 看 现在 就 有 siri,IJ PN VV NT AD VE NR,1,['siri'],[6],['NR'],technology,train,5863
1663,对 他 就 会 用 这个 siri 会 问 一下 非常 basic 的 事情 然后 呢,P PN AD VV P DT NN VV VV AD AD JJ DEG NN AD SP,2,"['siri', 'basic']","[6, 11]","['NN', 'JJ']",technology,train,5864
1664,computer 最 还是 比较 熟悉 就是 手打是 最 快 的 而且,NR AD AD AD VV AD NN AD VA DEC AD,1,['computer'],[0],['NR'],technology,train,5866
1665,说 if it's wrong then i need to like retype again so why waste time,VV NR AD VV NN NN VV P VV JJ NN NN AD VV NN,more,,,,technology,train,5868
1666,然后 我 诶 对了 我 想 问 你 就是 你 的 电脑 那个 camera 你 有 没 有 挡住 他,AD PN IJ VA PN VV VV PN AD PN DEG NN PN VV PN VE AD VE VV PN,1,['camera'],[13],['VV'],technology,train,5869
1667,就是 有的 技术 可以 实现 像 我们 的 camera 旁边 不 是 有 一 个 小 的 一 个 light 嘛 然后 你 要是 平时 如果 要是 嗯 就是,AD DT NN VV VV P PN DEG NR NN AD VC VE CD M JJ DEG CD M NN SP AD PN CS AD CS CS IJ AD,2,"['camera', 'light']","[8, 19]","['NR', 'NN']",technology,train,5875
1668,on camera 的话 它 那个 比如说 会 亮 绿灯 但 有一些 城市 可以 改成 就是 你 其实 是 在 录,P NR SP PN DT AD VV VV NN AD AD NN VV VV AD PN AD VC AD VV,more,,,,technology,train,5876
1669,但 你 的 那个 light 是 没有 on 的,AD PN DEG DT NN VC VE P SP,2,"['light', 'on']","[4, 7]","['NN', 'P']",technology,train,5877
1670,这 学期 学 了 一些 privacy 的 东西 以后 就 觉得 啊,DT NN VV AS CD NN DEG NN LC AD VV SP,1,['privacy'],[5],['NN'],technology,train,5885
1671,就是 呃 你 知道 就是 China government 会 implement 一些 devices 在 street 上面 然后 去 monitor 它 的 citizens,AD IJ PN VV AD NR NR VV VV CD NN P NN NN AD VV VV PN DEG NN,more,,,,technology,train,5888
1672,对 就 比如说 他 的 那些 cameras,VA AD AD PN DEG DT NN,1,['cameras'],[6],['NN'],technology,train,5889
1673,我 不 知道 这个 东西 现在 也 没有 implement 但是 是 说 要 建 一 个 叫做 personal credit system 又 或者 personal credit program 意思 就是说,PN AD VV DT NN NT AD VE NN AD VC VV VV VV CD M VV JJ NN NN AD CC JJ NN NN NN AD,more,,,,technology,train,5891
1674,你 的 personal 的 behavior 会 被 记 成就 是 是 好 的 倾向 的 还是 不 好 的 倾向 的 然后 比如说 你 这样 你 的 话 可以 建 一 个 你 的 personal portfolio 就 是 这样 的话 government 的 可以 看,PN DEG NN DEG NN VV SB VV NN VC VC VA DEC NN DEG CC AD VA DEC NN DEG AD AD PN AD PN DEG NN VV VV CD M PN DEG JJ NN AD VC VA SP VV DEC VV VV,more,,,,technology,train,5892
1675,你 有利于 申请 你 的 哪些 东西 哪些 哪些 好处 啊 然后 我 就 看 着 他 举 了 一些 examples 就 比如说,PN VV VV PN DEG DT NN DT DT NN SP AD PN AD VV AS PN VV AS CD NN AD AD,1,['examples'],[20],['NN'],technology,train,5894
1676,呃 如果 你 buy alcohol 就是 在 super market 里面 buy alcohol 你 的 那个 credit rate 就 会 被 降低,IJ CS PN AD AD AD P NN NN NN NR VV PN DEG DT NN NN AD VV LB VV,more,,,,technology,train,5895
1677,如果 你 就 比如说 呃 做 些 好事 啊 或者说 你 及时 的 pay in 你 的 你 的 tax 啊 或者 什么 的 你 的 credit rate 会 增加,CS PN AD AD IJ VV M NN SP CC PN JJ DEG NN P PN DEG PN DEG NN SP CC PN DEG PN DEG NN NN VV VV,more,,,,technology,train,5896
1678,所以 说 就是 我们 当时 上 privacy 课 的 时候 老师 就 说 其实 现在 是 慢慢 慢地 在 建立 一些 这 种 credit system 就 会 去 evaluate 你 的 citizens,AD VV AD PN NT LC NR NN DEC NN NN AD VV AD NT VC AD AD P VV CD DT M NN NN AD VV VV VV PN DEG NN,more,,,,technology,train,5897
1679,但 这个 时候 就 会 想说 你 的 privacy concern 就是 你 的 citizen 是 不 是 aware 到 你 这个 事情 然后 还 有 就是 你 citizens 就是 有 没 有 权利 去 choose 它 会 不 会 被 valuate,AD DT NN AD VV VV PN DEG NN NN AD PN DEG NN VC AD VC VV VV PN DT NN AD AD VE AD PN NN AD VE AD VE NN VV VV PN VV AD VV LB NR,more,,,,technology,train,5898
1680,你 有 你 会 不 会 觉得 就是 technology 未来 会 抢 掉 human 的 一些 work,PN VE PN VV AD VV VV AD NN NT VV VV VV VV DEC CD NN,3,"['technology', 'human', 'work']","[8, 13, 16]","['NN', 'VV', 'NN']",technology,train,5902
1681,就是 technology 会 跟,AD NN VV P,1,['technology'],[1],['NN'],technology,train,5903
1682,这 其实 是 一 个 我 就是 ibm 面试 的 时候 一 个 问题,PN AD VC CD M PN AD AD VV DEC NN CD M NN,1,['ibm'],[7],['AD'],technology,train,5906
1683,就是 他 会 问 我们 就是 那个 就是 AI 对于 这个 这个 这个 什么 就是 行业 的 冲击 呀 这 怎么 看,AD PN VV VV PN AD DT AD NN P DT DT DT DT AD NN DEG NN SP PN AD VV,1,['AI'],[8],['NN'],technology,train,5907
1684,然后 感觉 他 当时 后来 就是 跟 他们 就是 也 做了 一下 分享 然后 那个 面试 官 说 的 话 确实 很大 是 这样 你 去 怎么 retrain 你 的 worker,AD VV PN NT AD AD P PN AD AD VV AD VV AD DT NN NN VV DEC NN AD JJ VC AD PN VV AD VV PN DEG NN,2,"['retrain', 'worker']","[27, 30]","['VV', 'NN']",technology,train,5908
1685,然后 你 是 怎么样 去 就是 reallocate your human resources,AD PN VC AD VV AD VV PN VV NN,more,,,,technology,train,5909
1686,稍微 去 科普 一下 自己 这 方面 的 知识 要不然 像 我 之前 学 那个 supply chain,AD VV NN AD PN DT NN DEG NN AD P PN LC VV DT NN NN,more,,,,technology,train,5921
1687,就 感觉 如果 你 纯 做 logistics 的话 现在 其实 发展 的 方向 非常 的 窄,AD VV CS PN AD VV NN SP NT AD VV DEC NN JJ DEG JJ,1,['logistics'],[6],['NN'],technology,train,5922
1688,但是 我 当时 在 做 的 时候 我 的 领导 就 会 让 我 做 一些 帮助 他们 去 upgrade 他们 system 前 期会 收 收集 很多 新 的 信息 就 感觉 明显 都 是 大家 都 go digital,AD PN NT VV VV DEC NN PN DEG NN AD VV VV PN VV CD VV PN VV VV PN NN LC NN VV VV CD JJ DEG NN AD VV AD AD VC PN AD VV NN,more,,,,technology,train,5924
1689,然后 大家 都 会 有 什么 digital transformation 呀 然后 什么 IT 什么 system upgrade 啊 什么 的 这些 感觉 是 比较 后台 都会 有的 所以 我 觉得,AD PN AD VV VE DT NN NN SP AD DT NN DT NN NN SP PN DEG DT NN VC AD NN NN PN AD PN VV,more,,,,technology,train,5925
1690,但 我 也 觉得 就是 technology is not always the key problem 就 是 你 怎么样 去 manage 你 的 technology 就 是 你 会 用到,AD PN AD VV AD VV VC CD M DT NN NN AD VC PN AD VV VV PN DEG NN AD VC PN VV VV,more,,,,technology,train,5928
1691,就是 那个 适合 的 technology 才 会 比较 的 那个 什么,AD DT VV DEC NN AD VV VV DEC PN PN,1,['technology'],[4],['NN'],technology,train,5929
