就是它其实和和就是很早之前什么深蓝吧deep blue就会就打败人类,more,technology,train,5792
因为那个是base比较小但是blue的话就是就 AlphaGo的话因为这这围棋这个它的这个可选择的地方特别大它的它的base特别大,4,technology,train,5793
base其实是固定的就是你可以算到一个虽然虽然说虽然说它特别特别大可以是说我们可能没有办法去simulation这么多东就是在有限时间里也没办法simulation这么多东西但是,3,technology,train,5796
但是他的还是他的整个的这个结果reward也是非常非常确定的整个的规则rule也是非常非常的固定的,2,technology,train,5797
哦我们没有那么多的competition resources就是我们没有clusters of aGPU我们没有,more,technology,train,5800
这个呃good algorithm like you know快速quickly的非常非常quickly的把这个,more,technology,train,5801
[UNK] 呃这个policy或者说叫就那种下棋的方法都用到,2,technology,train,5802
但是因为有那些deep learning啊跟AlphaGo出现的话就是我们之间algorithm我们都很快的学习到,more,technology,train,5804
怎么去下就是因为我们可以很快的去做simulation啊做做那些确定的一些因为,1,technology,train,5805
它本身的achievement是非常高的但是大家有有点太过于,1,technology,train,5808
对因为因为不是可能就是从一个一个general的角度来看的话就是你不知道what happened behind所以你会觉得,more,technology,train,5809
他可能用了一些很神奇的东西但其实并没有太多神奇他就是做仿真就是他只是用了一些比较好的eristic和一些一些funding去估计更好的估计这样一件事情,2,technology,train,5810
你家里有没有用过那种smart啊什么speaker啊就是,2,technology,train,5812
我觉得就是这种这种什么AI speaker就是这两年特别特别的火然后去年的时候我就看那个百度它有一出一个叫做小度音箱然后他那个就,more,technology,train,5816
就是so called啊说自己定价定价几百几十几完了以后现在做活动你抢的话只要八十九就是你知道可以看出它那个成本其实非常非常的低,more,technology,train,5817
对回家了以后呢就体验就感觉现在的这个怎么说呢在这个content的方面和它就是就是那种,1,technology,train,5819
呃怎么说呢vocal recognition方面其实做的还是就是technology方面不是特别特别的达到我们的requirement,more,technology,train,5820
就是有的时候它的不能就是recognize你这个phrase是什么意思然后你的这个是具体地在refer to他哪一个音乐的名字呀它很多经常在,more,technology,train,5821
就是那种那种感觉你知道吗就是感觉用户customer experience并不是特别特别好现在,more,technology,train,5823
对然后我感觉那个使用体验就是它经常是被被像像什么这种什么qq音乐库啊那种什么百度音乐库啊然后呢都是在那个里头去抓内容的然后就其实content方面也是做得不是特别的好,2,technology,train,5826
就是像比如说我们现在跟siri讲话你有的时候它比如说你问一句它答一句你再问一句它可能还是会base on之前那个 content,more,technology,train,5830
annoying的一个一个现象就是它有的时候我没有叫它它就,1,technology,train,5833
给我的一感觉就是一个是说它可能对一些就是noise的处理不是非常的好另外一个就是感觉它是不是listen to me all the time然后会不会就是,more,technology,train,5835
在privacy方面的那种concern比较多就比如说,2,technology,train,5836
一直在记录着我说什么一直在没准还就是mark down我在说什么然后去可能我觉得company可能说,more,technology,train,5838
我把这个作为一个learning的一个一个一个process它不断地去understand your your your personal preferences然后去serve you better,more,technology,train,5839
这其实对于customer来讲是一个privacy concern就是我没有一个明确的呃指示告诉你什么可以听什么不可以听什么时候你应该是嗯,more,technology,train,5841
就感觉这还是一concern我觉得还有一个就是,1,technology,train,5847
之前聊到这种smart devices就比如说我们的这个手机,more,technology,train,5848
就比如说我我们聊芒果它有时候弹出来就是那个你你上面的那种top display就是芒果呀什么的就是这还挺可怕的,more,technology,train,5852
然后好像说有一些function是可以把这些什么,1,technology,train,5856
我感觉还还是挺concern的呢就是这些privacy方面的问题,2,technology,train,5858
嗯手机的话我是会 问siri就是weather是什么,2,technology,train,5861
然后问siri,1,technology,train,5862
哦你看现在就有siri,1,technology,train,5863
对他就会用这个siri会问一下非常basic的事情然后呢,2,technology,train,5864
computer最还是比较熟悉就是手打是最快的而且,1,technology,train,5866
说if it's wrong then i need to like retype again so why waste time,more,technology,train,5868
然后我诶对了我想问你就是你的电脑那个camera你有没有挡住他,1,technology,train,5869
就是有的技术可以实现像我们的camera旁边不是有一个小的一个light嘛然后你要是平时如果要是嗯就是,2,technology,train,5875
on camera的话它那个比如说会亮绿灯但有一些城市可以改成就是你其实是在录,more,technology,train,5876
但你的那个light是没有on的,2,technology,train,5877
这学期学了一些privacy的东西以后就觉得啊,1,technology,train,5885
就是呃你知道就是China government会implement一些devices在street上面然后去monitor它的citizens,more,technology,train,5888
对就比如说他的那些cameras,1,technology,train,5889
我不知道这个东西现在也没有implement但是是说要建一个叫做personal credit system又或者personal credit program意思就是说,more,technology,train,5891
你的personal的behavior会被记成就是是好的倾向的还是不好的倾向的然后比如说你这样你的话可以建一个你的personal portfolio就是这样的话government的可以看,more,technology,train,5892
你有利于申请你的哪些东西哪些哪些好处啊然后我就看着他举了一些examples就比如说,1,technology,train,5894
呃如果你buy alcohol就是在super market里面buy alcohol你的那个credit rate就会被降低,more,technology,train,5895
如果你就比如说呃做些好事啊或者说你及时的pay in你的你的tax啊或者什么的你的credit rate会增加,more,technology,train,5896
所以说就是我们当时上privacy课的时候老师就说其实现在是慢慢慢地在建立一些这种credit system就会去evaluate你的citizens,more,technology,train,5897
但这个时候就会想说你的privacy concern就是你的citizen是不是aware到你这个事情然后还有就是你citizens就是有没有权利去choose它会不会被valuate,more,technology,train,5898
你有你会不会觉得就是technology未来会抢掉human的一些work,3,technology,train,5902
就是technology会跟,1,technology,train,5903
这其实是一个我就是ibm面试的时候一个问题,1,technology,train,5906
就是他会问我们就是那个就是AI对于这个这个这个什么就是行业的冲击呀这怎么看,1,technology,train,5907
然后感觉他当时后来就是跟他们就是也做了一下分享然后那个面试官说的话确实很大 是这样你去怎么retrain你的worker,2,technology,train,5908
然后你是怎么样去就是reallocate your human resources,more,technology,train,5909
稍微去科普一下自己这方面的知识要不然像我之前学那个supply chain,more,technology,train,5921
就感觉如果你纯做logistics的话现在其实发展的方向非常的窄,1,technology,train,5922
但是我当时在做的时候我的领导就会让我做一些帮助他们去upgrade他们system前期会收收集很多新的信息就感觉明显都是大家都go digital,more,technology,train,5924
然后大家都会有什么digital transformation呀然后什么IT什么system upgrade啊什么的这些感觉是比较后台都会有 的所以我觉得,more,technology,train,5925
但我也觉得就是technology is not always the key problem就是你怎么样去manage你的technology就是你会用到,more,technology,train,5928
就是那个适合的technology才会比较的那个什么,1,technology,train,5929
然后用完了以后会发现也许他并达不到我的requirements像刚刚那个小度音箱一样对,1,technology,train,5935
所以说就是long way to go呀,more,technology,train,5936
i think it's really helping our lives and in mind在本科的时候嘛我看到有一个实验室they're working like brain,more,technology,train,5939
interpret the脑信号,more,technology,train,5941
so that they can use the brain呃brain information to,more,technology,train,5947
yeah这是真的有在帮助,1,technology,train,5952
people就是有在帮助,1,technology,train,5953
规范一下就是有一个standard to规范这个行业包括一些数据的使用因为,more,technology,train,5955
嗯and because,more,technology,train,5966
嗯但是人也有比robot,1,technology,train,5972
嗯不可以他们只能就是follow human's rules,more,technology,train,5976
I like I actually like的ios system就是我觉得那个ios系统很好but,more,technology,train,5984
苹果手机is liked like a bit of over over prized有点品牌溢价有点高,more,technology,train,5985
and华为is really doing a good great job these these years and it's making better like,more,technology,train,5987
[UNK] photographs就是拍照更好然后it's like leica有莱卡的cameras,more,technology,train,5988
i think apple is losing it to the i think华为is doing better就是我觉得系统系统的话ios更好一点,more,technology,train,5992
嗯actually i I i agree with you i like ios system because,more,technology,train,5994
嗯但是also it's a bit pricy so,more,technology,train,5996
pricy a little 高,more,technology,train,5998
就是每次使用的时候it asks for your permission,more,technology,train,6010
uh normally I don't allow it to use but if i want to use their 我就把它打开,more,technology,train,6013
就是通过那个呃facebook的location来破案的,2,technology,train,6016
privacy有关的还是,1,technology,train,6020
and uh 微博,more,technology,train,6030
呃开了facebook还有instagram,2,technology,train,6033
就是人们在more and more using the,more,technology,train,6041
呃social media呃into而不是就是线下去见面butit also kinds of,more,technology,train,6042
啊beats the陌生人社交嗯It's kind of so maybe in the future it will,more,technology,train,6043
呃do you think it's becomes the place for hate speech,more,technology,train,6050
越来越严重了就是how to control嗯how to control people to express their themselves,more,technology,train,6056
嗯how to make people be responsible for what they said,more,technology,train,6058
yeah so i actually agree with the实名制,more,technology,train,6059
in the western media it's like就是侵犯人权but,more,technology,train,6062
it's actually is making making a regulations for the people to be responsible for their speakings so我觉得是还有用的一个东西吧,more,technology,train,6064
嗯do you heard about the uh,more,technology,train,6066
it's it's true but you have to 就是你可以 一些法律行为或者说,more,technology,train,6088
the girl是可能has a bigger has violated the,more,technology,train,6091
she just make hate speech in the weibo and making the titles like Teng Xun and making the titles香港科技大学to,more,technology,train,6096
来造势用用title来造势i don't think it's really good behavior,more,technology,train,6097
but the outcome is就是结果很难去预测就是因为群体的力量太大了,more,technology,train,6105
hate speech还是,more,technology,train,6108
就是大家自由讨论时候可以like free speech we can talk about who's right or who's wrong的,more,technology,train,6113
you can't就是just,more,technology,train,6114
辱骂别人you can't insult others,more,technology,train,6115
yeah someone is doing this on purpose就是他故意去煽动一个言论去煽动这个hate speech我觉得大家就很容易被,more,technology,train,6122
利用He is making use of these um internet people,more,technology,train,6123
because they are actually easily就是emotional就是很emotional就很情绪化然后大家又不用负责的话他就很容易被其实很容易被利用,more,technology,train,6124
严重得多more severe,more,technology,train,6129
she start to use呃smartphone when she was,more,technology,train,6133
i think it's really not good because she's really addicted to某音,more,technology,train,6136
就是也需要regulation去限制的 because i think in the,more,technology,train,6140
呃the other app快手就是,more,technology,train,6141
会发布一些堕胎的video,1,technology,train,6145
in the early stages but it's restricted now but it happens in the early stages and还形成了一个风潮,more,technology,train,6146
so people following to do that and they are happy that the have done the堕胎,more,technology,train,6147
就是c加加会用的比较多一点and,2,technology,train,6155
嗯maybe python is more,more,technology,train,6165
对然后但是嗯java的话就会比较繁琐了,1,technology,train,6168
空格you know alignments I don't know就是那个空格好烦啊因为it's you get to go wrong,more,technology,train,6170
you know that was by the time so you就是调那个调那个东西对我来说很难,more,technology,train,6171
嗯python里的吗,1,technology,train,6172
python就是它不是就是它的他的loop都是那种空两格空两格,2,technology,train,6173
我的代码是非常messy的,1,technology,train,6175
就I don't like python,more,technology,train,6176
it's about信息对称就是you have to make some information open to the,more,technology,train,6181
就是大家让大家知道这些东西让大家去understand the information and understand what's happening now,more,technology,train,6182
但是这是maybe some information如果没有加regulation就出去的话很容易会引起一些,more,technology,train,6183
就是不好的understanding所以这是为什么需要装墙啊because in that sense there is a lot of,more,technology,train,6184
and i think it如果就是没有,more,technology,train,6186
足够的理性critical thinking的人看到这个东西的话他会比较容易去产生一些,more,technology,train,6187
如果真的可以就是有适合居住的环境on Mars或者other planets的话也是一个,more,technology,train,6195
yeah I think maybe you people can but这是要看有没有一个place that's suitable for human beings like,more,technology,train,6198
就是the air the atmosphere,more,technology,train,6199
如果feasible的话我我觉得可以去的也可以减少burden on earth,more,technology,train,6202
I don't know就是科幻作品,more,technology,train,6205
呃cherish the environments就是珍惜我们现在拥有的环境而不是一味的去,more,technology,train,6209
because it's I think it's just a second plan like就是for people就是如果未来真的,more,technology,train,6211
environment恶化得很厉害的话就是我们可能需要immigrate to another place,more,technology,train,6212
嗯I think um,more,technology,train,6214
就是the purpose to go to immigrate to other planets is not,more,technology,train,6215
而不而不是因为我们pollute our planet and we can't live in it any more,more,technology,train,6218
嗯就是那个Alita就那部电影然后它就是其实底下就是已经被废弃了的一个城市,1,technology,train,6220
I think we should just就是珍惜我们的地球,more,technology,train,6223
ai这个东西它是garbage in garbage out,more,technology,train,6232
这是我们不能说呃控制它的输出是什么我们只能通过改变它的input来改变它output,2,technology,train,6234
我如果说是一个非常非常重要的东西的话我觉得我是不敢交给他或者说我至少要有人来double check对吧,more,technology,train,6237
那那那那如果这样的情况之下嗯既然已经我已经有个人要double check了我还要它干什么呢,more,technology,train,6238
然后然后至于就是uh robots are better than humans我觉得在一定的情况之下是ok的因为可能有一些环境之下,more,technology,train,6239
我觉得这个地方你用一些robots来替代人来工作是可以的因为因为你本来人也没办了办法去那个地方工作,1,technology,train,6241
but but如果是让它来替代一些人很日常的工作我觉得嗯我觉得我还是更相信人一点,more,technology,train,6243
我我也觉得我会更相信人但是我对这个问题的意见就是why not trust ai,more,technology,train,6245
and it's actually很快那个他们的发展速度都是很快的然后我觉得五年之内ai会control our world,more,technology,train,6248
哦不是五到十年吧五年太快了但是我觉得那个ai的发展速度很快然后at one point it will be part of our life,more,technology,train,6249
对就像你刚才讲的说你觉得ai会统治世界但是你都已经有这种想法了你为什么要trust他们,2,technology,train,6252
但是呢我觉得control the world it's a bit too far,more,technology,train,6253
ai will be part of our life in the sense that we have smart phone like 我们都有手机我们都都有电脑,more,technology,train,6255
那未来我们都会有一个ai,1,technology,train,6256
对ai会ai是is part of our life will be part of our life,more,technology,train,6257
and if it is part of our life why not just trust it like do you trust your smartphone like你发信息的时候你会trust他会发信息给你的朋友对吧,more,technology,train,6258
那那其实我觉得smart phone is really powerful computer is power but AI is actually more powerful,more,technology,train,6269
那一个这么powerful的东西,1,technology,train,6270
嗯until,1,technology,train,6275
认证说某一个AI是ok的它是,2,technology,train,6277
符合fx的它是,1,technology,train,6278
我觉得只有在这种情况之下我才能够敢去trust an artificial intelligence,more,technology,train,6280
嗯what is your favourite smart phone which one is better than the other IOS versus android,more,technology,train,6282
um其实我不太了解IOS和android的difference,4,technology,train,6283
但是如果我要选which which smart phone my like,more,technology,train,6285
因为 I'm from Korea,more,technology,train,6287
如果要选smart phone的公司我会但是要选IOS或者android我,more,technology,train,6288
ios会更封闭一点,1,technology,train,6292
那相比android它因为所有人都可以去修改它,1,technology,train,6295
对但是会会比较慢或者说你必须要不停地去清理内存就that is很麻烦,more,technology,train,6298
对然后安然后ios我觉得就用起来会舒顺畅很多,1,technology,train,6299
但是我也没有什么preference其实其实我两个手机都在同时用,1,technology,train,6300
做 capital的时候那个时候我们经常要review一些新的startups,3,technology,train,6303
那这些startup他们常常在内地的话都是他们做一个 neo application呃either on android or ios,more,technology,train,6304
所以我会同时就是下载一个他的安卓version然后再下载一个ios version然后我就,more,technology,train,6306
对所以我我的我的那我的apple账户上面下载了各种乱七八糟的东西,1,technology,train,6307
呃should google be using your location,more,technology,train,6312
location的记录的所有权I mean,more,technology,train,6318
whenever I don't want anyone know about this i can delete it from the cloud or这样我我我觉得得最好让我做到这一步我觉得ok我会比较放心,more,technology,train,6319
对对我觉得他们的用途their purpose of knowing my location i'm curious like,more,technology,train,6321
但是我呃我觉得这可能是同时的就是它会以它会以说I I can suggest a restaurant around you and,more,technology,train,6324
来吸引你吗share your location,more,technology,train,6325
ps但只有当你打开地图或者其他的时候才才才才打开gps,2,technology,train,6332
我现在用facebook instagram wechat whatsapp and kakao talk,more,technology,train,6336
but then for interacting with people 那我也那我不太清楚,more,technology,train,6339
我其实主要就是用WeChat,1,technology,train,6340
嗯为主其实因为我other council我我当然也有,more,technology,train,6341
然后但是我基本上不更新就是不会不会在上面发消息因为可能我我跟我熟悉的人更多都是在WeChat上而且,1,technology,train,6342
我我因为我我知道有一些人他们是在WeChat上的那个moments他们发一遍然后一样的文字一样的图片然后再在Facebook上发一遍我觉得我觉得就好麻烦而且会让我觉得说这个人是,3,technology,train,6343
还ok了他可能有两边都有很多朋友啦但是我就会觉得这件事情让我觉得特别麻烦所以我会觉得说如果将来有一个什么软件能让我在那个上面发然后同步到两边我觉得ok,2,technology,train,6344
很开心又能找到他了因为可能你可能生活真的是再也不会有交集的但是好歹这个这个social media或者这个social network,more,technology,train,6350
connect之后也就connect了也没有足够的交流但是,2,technology,train,6353
我觉得会有啦其实但是它会不一样就是我们当时在我跟我同学有讨论过这件事情就是因为there are so much these applications,more,technology,train,6356
你可能在WeChat moments上面发的是可以给你老板看的内容或者给你朋友看的内容,more,technology,train,6357
你在instagram上发的可能是其他的内容就是like your totally different personality on different platform,more,technology,train,6358
所以我觉得可能它就会有一些这些platform就让就是就是就是接收了这些negative的信息那我觉得,2,technology,train,6359
很多正常的人在facebook上是不会乱乱说话,1,technology,train,6363
对你在we WeChat上也不会乱说话乱说话,more,technology,train,6365
所以我觉得当正常保保证了一些正常的讨论的空间然后也有一些一些一些network来让我们,1,technology,train,6366
because it is true because of social media我可以跟在海外的朋友或者在海外的妈妈爸爸,more,technology,train,6374
联系但是问题就是我跟我我我旁边的朋友们也是用来social media来联系的,more,technology,train,6375
然后这个现象越来越严重like,1,technology,train,6376
I think it order the more I depend on social media to跟别人交通,more,technology,train,6377
对所以我觉得at some point we wil forget how to communicate person to person,more,technology,train,6378
hi um let's go back to follow you know you know what I mean right对我觉得这时候会,more,technology,train,6381
我们就用表情用emoji,1,technology,train,6384
emoji过去对是的所以,1,technology,train,6387
only when i feel like as a human being interacting with another human being是很是个很重要的事情因为对我们,more,technology,train,6390
mental health来说我们是跟其他人一起沟通来长大的嘛,more,technology,train,6391
然后because of,more,technology,train,6392
social media we do the less and less it makes like before asking how are you like when I meet a friend is the common thing是很经常的,more,technology,train,6393
如果我跟我朋友见到的时候我们就第一句话就是how are you,more,technology,train,6394
但是现在呢如果别人问我how are you我不知道怎么回答um I'm ok I'm fine you know what I mean yeah,more,technology,train,6395
我把children会就是在我的大脑海里面我觉得children应该是,2,technology,train,6403
小学及以前都算children,1,technology,train,6404
我觉得从初中开始可以算teenager,1,technology,train,6405
嗯那小学一到六年级都是children,1,technology,train,6406
嗯我可能是偏见啊can be但是我觉得那个时候小朋友还不知道是特别的不知道自己想要干什么,more,technology,train,6411
但是smartphone他功能太强大了,1,technology,train,6412
他们可以上网他们可以呃用各种applications,1,technology,train,6414
然后就就我觉得是一件非常危险的事情就我我我我其实这个人非常I非常against,2,technology,train,6416
非常powerful的technology to不是那么强的人,more,technology,train,6417
呃当学校的教育然后the parents also taught taught them you know you can't speak with strangers,more,technology,train,6419
I think所以当他们人的生活有了一定的规则的时候我觉得这是至少它避免了一部分非常危险的事情因为,more,technology,train,6422
and他突然说你来什么maybe去中环一下吧,2,technology,train,6424
我觉得我们这个时候可能会在我们这个年龄that's okay,more,technology,train,6425
但是我们是知道如果你只有四年级的话you can't do that,more,technology,train,6426
那我觉得至少得他们学会了说我们不能做这些事情我们才能给他这个powerful的工具去玩,1,technology,train,6428
对我也我也agree,1,technology,train,6429
但是我觉得如果if we can limit the功,more,technology,train,6430
if we can limit smartphone's 功能,more,technology,train,6431
那我们应该可以let let children用smartphone的因为呢现在如果你看的话,more,technology,train,6432
both爸爸和妈妈都工作那然后工作到很晚但是小学呢就是到五点就放学了嘛,1,technology,train,6433
那把对我来说如果我是妈妈的话我会担心但是如果我的孩子有smartphone可以跟我一起沟通的话我会比较安心一下,1,technology,train,6435
所以I think it's really up to the,more,technology,train,6436
up to the smartphone的功能,more,technology,train,6437
如果我的smartphone呃如果我孩子的smartphone没有那个可以上网啦那些但是只有可以跟我来通话的话就可以,2,technology,train,6438
所以我们会希望有一个children's smartphone的产品专门拿来用,more,technology,train,6439
我嗯我觉得提到education,1,education,train,6444
我觉得we have the same background就是都是从,more,education,train,6452
对homework肯定,1,education,train,6454
是对于ban homework,more,education,train,6460
嗯study pressure还不是很大,more,education,train,6467
而且我也而且我非常喜欢这样open的文化,1,education,train,6485
来自嗯foreign culture,more,education,train,6488
reason come from parents and一方面reason come from career,more,education,train,6502
你有没有觉得one year有点短,more,education,train,6509
嗯master degree更划算一点,more,education,train,6514
有国嗯那种更加open的,1,education,train,6519
我认识两三个local吧,1,education,train,6525
最大的好处就是他们可以教我cantonese,1,education,train,6526
mandarin english cantonese altogether都一起用,more,education,train,6534
所以有时候我有想问他问请问我的local朋友,1,education,train,6535
how to say this in cantonese他们就会告诉我,more,education,train,6536
然后就get到啦,1,education,train,6537
没有logo logo是,more,education,train,6555
那个logo,1,education,train,6557
是深圳市统一制定的logo,1,education,train,6558
那个logo我我忘记长什么样子了反正,1,education,train,6560
它有两套one suit for summer one suit for winter,more,education,train,6561
but那又怎么样呢我们还是有自己的自己的班服所以我们会在,1,education,train,6602
写封um application,more,education,train,6613
嗯我是后来才知道原来深圳的校服在全国都这么famous,1,education,train,6620
啊你用一个月时间说准备G math,more,education,train,6633
呃两个字regret a little bit regret,more,education,train,6639
你如果平常做一下那些project,1,education,train,6647
到deadline之前就不会那么赶了,1,education,train,6648
可能business那边跟我们engineering不太一样吧,2,education,train,6650
business那边的活动,1,education,train,6652
哦因为我经常在Cornell看到一群business students,more,education,train,6658
穿得非常formal,1,education,train,6659
嗯good morning everyone the talk um the topic we are will going to talk about today what the best sport for diet嗯在我看来呢呃,more,sports,train,6663
for fixed period of time呃人们如果睡觉的时候它的能量消耗相对来说是比较低的,more,sports,train,6670
噢其实我是没有呃scientific evidence的no那你觉得睡觉呃呃如果睡觉不是一个比较最好的运动那么什么会是最好的运动呢,more,sports,train,6686
and besides swimming i think jogging is also very good uh sport for diet呃人们在跑步的时候呢正如你刚才所说这也是一个有氧运动啦然后其实,more,sports,train,6692
比如呢你像我的这个jesus supervisor,more,sports,train,6697
呃I know he啊jogging every morning,more,sports,train,6698
oh no I don't think so I think呃对,more,sports,train,6703
正如我刚才所说因为男性和女性身体结构上的差异呃so if we divided them into uh,more,sports,train,6720
then呃我们可以知道就是他们,1,sports,train,6722
然后他叫罗纳尔多然后呢大家不要把他和现在的这个c罗搞混对,1,sports,train,6737
no我是一个非常专一的人,1,sports,train,6747
然后我一般不轻易改变自己喜欢的对象而且呢呃I think from呃,more,sports,train,6748
perspective of history呃he made a lot of influence,more,sports,train,6749
呃why,1,sports,train,6761
嗯but呃if people lose their money will they them be still happy or or or they will be sad,more,sports,train,6764
诶你说到老人家哦我知道C U HK那有一个professor嗯他是专门研究赌马的然后他有一个statistical model然后这个model帮他赢了很多钱有整整五千万港币,more,sports,train,6765
对然后你知道这个事情是怎样被爆料出来的呢就是他和他的团队呢分赃不公然后他的团队呢觉得oh it's so unfair why i get so little money,more,sports,train,6766
对建立一个statistical model然后用这个来predict呃对赛马的结果,more,sports,train,6768
呃professionals呃in jockey club,more,sports,train,6770
so you know呃在赛马会呢其实他们也是有雇佣很多的精算师啊然后统计师啊来给他们建这个赛马的模型,more,sports,train,6771
呃no i believe呃就当媒体把这个事情爆出来之后呢C U HK的那一个呃教授呢就不再用他这个模型来赌马了呃but你知道他已经赚了很多的钱yeah,more,sports,train,6776
uh no uh i don't think so呃但是这其实给我们了一个很好的启示就是呢学好数学很有用especially for statistics uh if you know statistics very well then you can earn a lot of money,more,sports,train,6778
呃yeah i think about it before and i used to build a model with my friend but i lose a lot of money,more,sports,train,6780
嗯it's a true story,more,sports,train,6781
然后呢在the recent Easter holiday you know there is something called金多宝啊那就是说,more,sports,train,6783
嗯no i got a lot maybe i'm the yeah only one who won the头奖,more,sports,train,6785
呃no呃because i have uh passion,more,sports,train,6786
with with academic research and i know this is this research is about a natural language processing and i think ai is the future呃,more,sports,train,6787
ok然后那你看赛马的时候会很激动吗因为你刚才有说到说人们就是有一些呃yeah senior people they will be very uh excited and shocked and so will will you do that,more,sports,train,6791
ok那你看其他体育比赛的时候会不会感到很激动呢,1,sports,train,6793
嗯还有我们聊一下啊technology,1,technology,train,6795
do you trust呃artificial intelligence AI,more,technology,train,6799
不知道对于其他人来讲啊就artificial intelligence到底是什么因为我自己也是慢慢接触它的,more,technology,train,6803
嗯说will AI replace human in the future,more,technology,train,6809
所以我也不知道就是说因为我觉得你做linguistic的可能,1,technology,train,6812
对AI,1,technology,train,6813
就是如果说你trust你trust它吗或者说你,2,technology,train,6816
呃AI的话因为平时其实离我们的领域是很远的对就是其实日常生活中我们会,1,technology,train,6820
呃siri啊或者是,1,technology,train,6822
大概有这种呃浅浅的印象说大概什么是AI,1,technology,train,6824
就从目前的这个呃stage来说我们肯定还是相信AI的,2,technology,train,6827
因为它还处于我们的一个control的范围内,1,technology,train,6828
但是我觉得如果它lose control,more,technology,train,6829
呃replace people而且而且有可能会对human being有一些更大的影响也说不定,more,technology,train,6831
就是它会人工的去看你的这些证件啊什么的然后但是现在的话其实很多都是去啊都是有机器还有就是有那种ai机器人在那里走走走走,1,technology,train,6836
先进的一种手段去帮一直接处理这个呃passport或者是这些呃通行证之类的东西对,1,technology,train,6838
所以我觉得就是慢慢的其实这些比较先进的technology已经在取代一部分人类的工作了,1,technology,train,6839
ai真的已经发展到很很厉害的地步了的话但你做什么工作你是可以不被取代的我有在想这个问题,1,technology,train,6841
就说实际上就是when someone when something requires too much artificial staffs it's not,more,technology,train,6845
就比如说像check passport这种事件实际上它的,more,technology,train,6850
就是robot的想要自己去做这件事情实际上是很难的他必须要员工给一些guidance,2,technology,train,6855
对所以说这个是我觉得是很难被replaced掉的,1,technology,train,6858
然后提到trust的这个问题怎么讲呢就是之前有过一个joke,2,technology,train,6859
就是说说如果一个如果一个robot想要想要伤害人类,1,technology,train,6860
嗯我觉得lose control这件事情相对来说还是比较的,more,technology,train,6869
远用用人工去引导AI去做一些,1,technology,train,6878
good stuff就是不要引,more,technology,train,6879
不要说引引导它去做坏的事情就一定要把AI,1,technology,train,6880
对这样的话相对来说一定会往一个好的direction去发展的,1,technology,train,6882
I think it's okay because呃it,more,technology,train,6890
嗯你也没有用谷歌google的服务然后但是google就在用你的location去,3,technology,train,6901
这实际上我一直在想他用的location有什么用呢I'm not that important be fair,more,technology,train,6902
就比如说我们现在讲话但其实我们手机里面有个app它是在默默的录下我的录音然后可能会有人在 那边collect,2,technology,train,6904
然后他能听到你在说什么然后这些可能会去做一个big data的一个处理比如说你今天提到哦你的衣服好好看你的绿色衣服好好看我好想买一件,more,technology,train,6905
然后他收到你这个信息他可能会在各个平台给你放投放对应的广告比如说像淘宝他就给你推一下你这件衣服的一个一个website之类的然后就吸引你去买,1,technology,train,6906
啊我在我在那个wechat和那个很多地方都见过就是有人说淘宝会这么干,1,technology,train,6909
只要它是for social good也是也还不错但是嗯我不知道诶反正对我来说privacy这件事情,more,technology,train,6915
嗯do you use any social media,more,technology,train,6930
hate speech哦就是一种恶意的言论rumour或者是,more,technology,train,6932
怎么讲呢我觉得it depends就是像我的,more,technology,train,6933
how to say我的我也不是hate speech吧我就是有的时候会complain一些东西但是我不太想让我的朋友们知道,more,technology,train,6934
嗯嗯呵呵ok,1,technology,train,6937
对因为微博很多时候它其实没有那么的close就是you can you can,more,technology,train,6938
uh how to say关注,more,technology,train,6939
就是someone you you don't even know,more,technology,train,6940
嗯我觉得有的时候而且就是我的朋友他们其实很多人都不check他们关注的人的,1,technology,train,6946
他们一般都check那个热门hot tree,more,technology,train,6947
对我们我就是my group is like um mixture,more,technology,train,6952
for my likeness they don't know my account of微博,more,technology,train,6958
and also for the foreigners they don't even use微博,more,technology,train,6959
其实对我来说那是一个很好的地方但是说connection这个方面肯定是像whatsapp啦因为local就是hong kong people这边都在用,more,technology,train,6963
后像we wechat呀,more,technology,train,6965
像wechat呀这种东西就是我们像我们大陆的学生在用了嘛我觉得这种for connection就是很好的但是它其实有一点,more,technology,train,6966
就是for close friends you know what I mean,more,technology,train,6967
so就是它实际上就是对于一些东西啊说又,1,technology,train,6968
关于这个什么social media is the future for connecting people,more,technology,train,6989
我觉得它已经不只是future它现在就已经是了,1,technology,train,6990
就是我们现在其实跟其他人联系大部分都是先用social media,more,technology,train,6992
然后再in person,more,technology,train,6993
其实我像我们在香港的话打电话给mainland的人就很贵所以我们一般会那种语音啊或者视频,1,technology,train,6996
啊this is an easy question maybe we can talk a bit,more,technology,train,7001
我想我想先问你一个问题你是什么时候用你的smart phone,more,technology,train,7004
感觉他们像小学生他们就是connect的这种需求不是很大,1,technology,train,7017
这是发展的那种tempo比较慢,1,technology,train,7036
I don't even know what is流量,more,technology,train,7039
嗯哼really ok,more,technology,train,7040
就是你不太需要care流量这个东西,1,technology,train,7045
对然后对我来说就是it doesn't matter,more,technology,train,7050
the neuron structure as well大大脑神经还有它的结构因为可以帮助我们可能,more,technology,train,7065
like对maybe scientific theories behind them,more,technology,train,7071
嗯ok so what do you think you do you feel like um,more,technology,train,7072
